Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Ingresos (miles de pesos)
2014,2,Córdoba,16.365408420405306,,,,,,,,,,,,,,,,,
2014,2,Corrientes,5.945267054468535,,,,,,,,,,,,,,,,,
2014,2,Entre Ríos,10.372072065869386,,,,,,,,,,,,,,,,,
2014,2,Formosa,4.464869672895974,,,,,,,,,,,,,,,,,
2014,2,Jujuy,4.784095434078587,,,,,,,,,,,,,,,,,
2014,2,La Pampa,16.379048903362197,,,,,,,,,,,,,,,,,
2014,2,La Rioja,4.3933834187878436,,,,,,,,,,,,,,,,,
2014,2,Mendoza,8.95860097015214,,,,,,,,,,,,,,,,,
2014,2,Misiones,6.365807425994047,,,,,,,,,,,,,,,,,
2014,2,Neuquén,15.137568029498313,,,,,,,,,,,,,,,,,
2014,2,Río Negro,13.946569423268942,,,,,,,,,,,,,,,,,
2014,2,Salta,7.004015501526469,,,,,,,,,,,,,,,,,
2014,2,San Juan,7.077771062624967,,,,,,,,,,,,,,,,,
2014,2,San Luis,2.781512264860477,,,,,,,,,,,,,,,,,
2014,2,Santa Cruz,8.744673181156902,,,,,,,,,,,,,,,,,
2014,2,Santa Fe,15.216957428230305,,,,,,,,,,,,,,,,,
2014,2,Santiago Del Estero,4.143683147939005,,,,,,,,,,,,,,,,,
2014,2,Tierra Del Fuego,19.08631433655622,,,,,,,,,,,,,,,,,
2014,2,Tucumán,8.409488588173268,,,,,,,,,,,,,,,,,
2014,1,Buenos Aires,16.692346018019045,,,,,,,,,,,,,,,,,
2014,1,Capital Federal,42.655071630586406,,,,,,,,,,,,,,,,,
2014,1,Catamarca,6.184614520776599,,,,,,,,,,,,,,,,,
2014,1,Chaco,5.553671463702625,,,,,,,,,,,,,,,,,
2014,1,Chubut,12.703590133239262,,,,,,,,,,,,,,,,,
2014,1,Córdoba,16.125183143749393,,,,,,,,,,,,,,,,,
2014,1,Corrientes,5.891708288681968,,,,,,,,,,,,,,,,,
2014,1,Entre Ríos,10.302247104839328,,,,,,,,,,,,,,,,,
2014,1,Formosa,4.444467754793774,,,,,,,,,,,,,,,,,
2014,1,Jujuy,4.724302778829112,,,,,,,,,,,,,,,,,
2014,1,La Pampa,15.994061954006705,,,,,,,,,,,,,,,,,
2014,1,La Rioja,4.353174900044055,,,,,,,,,,,,,,,,,
2014,1,Mendoza,8.933318322823283,,,,,,,,,,,,,,,,,
2014,1,Misiones,6.323160981949705,,,,,,,,,,,,,,,,,
2014,1,Neuquén,14.882265766507492,,,,,,,,,,,,,,,,,
2014,1,Río Negro,13.867842232252002,,,,,,,,,,,,,,,,,
2014,1,Salta,6.976877486214764,,,,,,,,,,,,,,,,,
2014,1,San Juan,7.050796578649686,,,,,,,,,,,,,,,,,
2014,1,San Luis,2.684668505334274,,,,,,,,,,,,,,,,,
2014,1,Santa Cruz,8.677326900880571,,,,,,,,,,,,,,,,,
2014,1,Santa Fe,15.077800919408592,,,,,,,,,,,,,,,,,
2014,1,Santiago Del Estero,4.058899015580628,,,,,,,,,,,,,,,,,
2014,1,Tierra Del Fuego,19.10492102645171,,,,,,,,,,,,,,,,,
2014,1,Tucumán,8.307214637543202,,,,,,,,,,,,,,,,,
2023,4,Buenos Aires,,80.96,,,,,,,,,,,,,,,,
2023,4,Capital Federal,,117.02,,,,,,,,,,,,,,,,
2023,4,Catamarca,,68.63,,,,,,,,,,,,,,,,
2023,4,Chaco,,44.35,,,,,,,,,,,,,,,,
2023,4,Chubut,,84.96,,,,,,,,,,,,,,,,
2023,4,Córdoba,,90.67,,,,,,,,,,,,,,,,
2023,4,Corrientes,,52.56,,,,,,,,,,,,,,,,
2023,4,Entre Ríos,,69.94,,,,,,,,,,,,,,,,
2023,4,Formosa,,39.23,,,,,,,,,,,,,,,,
2023,4,Jujuy,,57.78,,,,,,,,,,,,,,,,
2023,4,La Pampa,,99.96,,,,,,,,,,,,,,,,
2023,4,La Rioja,,80.22,,,,,,,,,,,,,,,,
2023,4,Mendoza,,52.15,,,,,,,,,,,,,,,,
2023,4,Misiones,,56.27,,,,,,,,,,,,,,,,
2023,4,Neuquén,,79.91,,,,,,,,,,,,,,,,
2023,4,Río Negro,,70.26,,,,,,,,,,,,,,,,
2023,4,Salta,,56.98,,,,,,,,,,,,,,,,
2023,4,San Juan,,50.08,,,,,,,,,,,,,,,,
2023,4,San Luis,,102.07,,,,,,,,,,,,,,,,
2023,4,Santa Cruz,,73.75,,,,,,,,,,,,,,,,
2023,4,Santa Fe,,79.75,,,,,,,,,,,,,,,,
2023,4,Santiago Del Estero,,49.08,,,,,,,,,,,,,,,,
2023,4,Tierra Del Fuego,,110.49,,,,,,,,,,,,,,,,
2023,4,Tucumán,,61.04,,,,,,,,,,,,,,,,
2023,3,Buenos Aires,,80.64,,,,,,,,,,,,,,,,
2023,3,Capital Federal,,116.4,,,,,,,,,,,,,,,,
2023,3,Catamarca,,68.55,,,,,,,,,,,,,,,,
2023,3,Chaco,,42.87,,,,,,,,,,,,,,,,
2023,3,Chubut,,84.23,,,,,,,,,,,,,,,,
2023,3,Córdoba,,90.05,,,,,,,,,,,,,,,,
2023,3,Corrientes,,52.78,,,,,,,,,,,,,,,,
2023,3,Entre Ríos,,68.84,,,,,,,,,,,,,,,,
2023,3,Formosa,,38.86,,,,,,,,,,,,,,,,
2023,3,Jujuy,,57.61,,,,,,,,,,,,,,,,
2023,3,La Pampa,,99.0,,,,,,,,,,,,,,,,
2023,3,La Rioja,,80.44,,,,,,,,,,,,,,,,
2023,3,Mendoza,,52.03,,,,,,,,,,,,,,,,
2023,3,Misiones,,55.51,,,,,,,,,,,,,,,,
2023,3,Neuquén,,79.97,,,,,,,,,,,,,,,,
2023,3,Río Negro,,68.4,,,,,,,,,,,,,,,,
2023,3,Salta,,57.57,,,,,,,,,,,,,,,,
2023,3,San Juan,,50.45,,,,,,,,,,,,,,,,
2023,3,San Luis,,98.55,,,,,,,,,,,,,,,,
2023,3,Santa Cruz,,40.89,,,,,,,,,,,,,,,,
2023,3,Santa Fe,,79.09,,,,,,,,,,,,,,,,
2023,3,Santiago Del Estero,,48.67,,,,,,,,,,,,,,,,
2023,3,Tierra Del Fuego,,105.95,,,,,,,,,,,,,,,,
2023,3,Tucumán,,61.26,,,,,,,,,,,,,,,,
2023,2,Buenos Aires,,79.67,,,,,,,,,,,,,,,,
2023,2,Capital Federal,,115.48,,,,,,,,,,,,,,,,
2023,2,Catamarca,,67.42,,,,,,,,,,,,,,,,
2023,2,Chaco,,42.87,,,,,,,,,,,,,,,,
2023,2,Chubut,,82.49,,,,,,,,,,,,,,,,
2023,2,Córdoba,,90.13,,,,,,,,,,,,,,,,
2023,2,Corrientes,,52.37,,,,,,,,,,,,,,,,
2023,2,Entre Ríos,,64.43,,,,,,,,,,,,,,,,
2023,2,Formosa,,38.32,,,,,,,,,,,,,,,,
2023,2,Jujuy,,57.78,,,,,,,,,,,,,,,,
2023,2,La Pampa,,98.35,,,,,,,,,,,,,,,,
2023,2,La Rioja,,80.01,,,,,,,,,,,,,,,,
2023,2,Mendoza,,52.09,,,,,,,,,,,,,,,,
2023,2,Misiones,,55.18,,,,,,,,,,,,,,,,
2023,2,Neuquén,,78.97,,,,,,,,,,,,,,,,
2023,2,Río Negro,,68.56,,,,,,,,,,,,,,,,
2023,2,Salta,,57.48,,,,,,,,,,,,,,,,
2023,2,San Juan,,47.52,,,,,,,,,,,,,,,,
2023,2,San Luis,,93.41,,,,,,,,,,,,,,,,
2023,2,Santa Cruz,,41.66,,,,,,,,,,,,,,,,
2023,2,Santa Fe,,78.83,,,,,,,,,,,,,,,,
2023,2,Santiago Del Estero,,47.14,,,,,,,,,,,,,,,,
2023,2,Tierra Del Fuego,,106.38,,,,,,,,,,,,,,,,
2023,2,Tucumán,,60.75,,,,,,,,,,,,,,,,
2023,1,Buenos Aires,,79.0,,,,,,,,,,,,,,,,
2023,1,Capital Federal,,122.59,,,,,,,,,,,,,,,,
2023,1,Catamarca,,66.17,,,,,,,,,,,,,,,,
2023,1,Chaco,,43.15,,,,,,,,,,,,,,,,
2023,1,Chubut,,85.89,,,,,,,,,,,,,,,,
2023,1,Córdoba,,88.84,,,,,,,,,,,,,,,,
2023,1,Corrientes,,52.05,,,,,,,,,,,,,,,,
2023,1,Entre Ríos,,64.79,,,,,,,,,,,,,,,,
2023,1,Formosa,,38.79,,,,,,,,,,,,,,,,
2023,1,Jujuy,,58.2,,,,,,,,,,,,,,,,
2023,1,La Pampa,,96.55,,,,,,,,,,,,,,,,
2023,1,La Rioja,,79.74,,,,,,,,,,,,,,,,
2023,1,Mendoza,,51.4,,,,,,,,,,,,,,,,
2023,1,Misiones,,53.97,,,,,,,,,,,,,,,,
2023,1,Neuquén,,78.55,,,,,,,,,,,,,,,,
2023,1,Río Negro,,69.16,,,,,,,,,,,,,,,,
2023,1,Salta,,57.67,,,,,,,,,,,,,,,,
2023,1,San Juan,,49.75,,,,,,,,,,,,,,,,
2023,1,San Luis,,90.17,,,,,,,,,,,,,,,,
2023,1,Santa Cruz,,43.42,,,,,,,,,,,,,,,,
2023,1,Santa Fe,,78.13,,,,,,,,,,,,,,,,
2023,1,Santiago Del Estero,,47.55,,,,,,,,,,,,,,,,
2023,1,Tierra Del Fuego,,104.23,,,,,,,,,,,,,,,,
2023,1,Tucumán,,60.34,,,,,,,,,,,,,,,,
2022,4,Buenos Aires,,78.94,,,,,,,,,,,,,,,,
2022,4,Capital Federal,,122.73,,,,,,,,,,,,,,,,
2022,4,Catamarca,,65.77,,,,,,,,,,,,,,,,
2022,4,Chaco,,43.62,,,,,,,,,,,,,,,,
2022,4,Chubut,,85.57,,,,,,,,,,,,,,,,
2022,4,Córdoba,,89.03,,,,,,,,,,,,,,,,
2022,4,Corrientes,,51.64,,,,,,,,,,,,,,,,
2022,4,Entre Ríos,,64.01,,,,,,,,,,,,,,,,
2022,4,Formosa,,39.41,,,,,,,,,,,,,,,,
2022,4,Jujuy,,58.46,,,,,,,,,,,,,,,,
2022,4,La Pampa,,94.8,,,,,,,,,,,,,,,,
2022,4,La Rioja,,79.86,,,,,,,,,,,,,,,,
2022,4,Mendoza,,51.36,,,,,,,,,,,,,,,,
2022,4,Misiones,,52.85,,,,,,,,,,,,,,,,
2022,4,Neuquén,,78.67,,,,,,,,,,,,,,,,
2022,4,Río Negro,,68.42,,,,,,,,,,,,,,,,
2022,4,Salta,,57.96,,,,,,,,,,,,,,,,
2022,4,San Juan,,50.88,,,,,,,,,,,,,,,,
2022,4,San Luis,,90.27,,,,,,,,,,,,,,,,
2022,4,Santa Cruz,,43.53,,,,,,,,,,,,,,,,
2022,4,Santa Fe,,78.4,,,,,,,,,,,,,,,,
2022,4,Santiago Del Estero,,48.05,,,,,,,,,,,,,,,,
2022,4,Tierra Del Fuego,,101.44,,,,,,,,,,,,,,,,
2022,4,Tucumán,,61.04,,,,,,,,,,,,,,,,
2022,3,Buenos Aires,,78.11,,,,,,,,,,,,,,,,
2022,3,Capital Federal,,122.28,,,,,,,,,,,,,,,,
2022,3,Catamarca,,65.33,,,,,,,,,,,,,,,,
2022,3,Chaco,,43.86,,,,,,,,,,,,,,,,
2022,3,Chubut,,84.38,,,,,,,,,,,,,,,,
2022,3,Córdoba,,88.31,,,,,,,,,,,,,,,,
2022,3,Corrientes,,48.21,,,,,,,,,,,,,,,,
2022,3,Entre Ríos,,63.67,,,,,,,,,,,,,,,,
2022,3,Formosa,,43.76,,,,,,,,,,,,,,,,
2022,3,Jujuy,,58.91,,,,,,,,,,,,,,,,
2022,3,La Pampa,,96.59,,,,,,,,,,,,,,,,
2022,3,La Rioja,,80.66,,,,,,,,,,,,,,,,
2022,3,Mendoza,,51.03,,,,,,,,,,,,,,,,
2022,3,Misiones,,51.82,,,,,,,,,,,,,,,,
2022,3,Neuquén,,80.37,,,,,,,,,,,,,,,,
2022,3,Río Negro,,67.98,,,,,,,,,,,,,,,,
2022,3,Salta,,57.76,,,,,,,,,,,,,,,,
2022,3,San Juan,,50.8,,,,,,,,,,,,,,,,
2022,3,San Luis,,81.74,,,,,,,,,,,,,,,,
2022,3,Santa Cruz,,43.19,,,,,,,,,,,,,,,,
2022,3,Santa Fe,,78.55,,,,,,,,,,,,,,,,
2022,3,Santiago Del Estero,,47.98,,,,,,,,,,,,,,,,
2022,3,Tierra Del Fuego,,99.51,,,,,,,,,,,,,,,,
2022,3,Tucumán,,61.14,,,,,,,,,,,,,,,,
2022,2,Buenos Aires,,77.58,,,,,,,,,,,,,,,,
2022,2,Capital Federal,,121.31,,,,,,,,,,,,,,,,
2022,2,Catamarca,,62.4,,,,,,,,,,,,,,,,
2022,2,Chaco,,43.79,,,,,,,,,,,,,,,,
2022,2,Chubut,,83.19,,,,,,,,,,,,,,,,
2022,2,Córdoba,,87.48,,,,,,,,,,,,,,,,
2022,2,Corrientes,,48.35,,,,,,,,,,,,,,,,
2022,2,Entre Ríos,,63.9,,,,,,,,,,,,,,,,
2022,2,Formosa,,43.42,,,,,,,,,,,,,,,,
2022,2,Jujuy,,57.32,,,,,,,,,,,,,,,,
2022,2,La Pampa,,92.98,,,,,,,,,,,,,,,,
2022,2,La Rioja,,80.14,,,,,,,,,,,,,,,,
2022,2,Mendoza,,49.39,,,,,,,,,,,,,,,,
2022,2,Misiones,,51.0,,,,,,,,,,,,,,,,
2022,2,Neuquén,,80.02,,,,,,,,,,,,,,,,
2022,2,Río Negro,,67.85,,,,,,,,,,,,,,,,
2022,2,Salta,,57.54,,,,,,,,,,,,,,,,
2022,2,San Juan,,49.46,,,,,,,,,,,,,,,,
2022,2,San Luis,,81.76,,,,,,,,,,,,,,,,
2022,2,Santa Cruz,,43.15,,,,,,,,,,,,,,,,
2022,2,Santa Fe,,77.9,,,,,,,,,,,,,,,,
2022,2,Santiago Del Estero,,47.7,,,,,,,,,,,,,,,,
2022,2,Tierra Del Fuego,,99.86,,,,,,,,,,,,,,,,
2022,2,Tucumán,,59.31,,,,,,,,,,,,,,,,
2022,1,Buenos Aires,,76.07814661157262,,,,,,,,,,,,,,,,
2022,1,Capital Federal,,111.79786269174652,,,,,,,,,,,,,,,,
2022,1,Catamarca,,58.20635083561171,,,,,,,,,,,,,,,,
2022,1,Chaco,,44.05948009941883,,,,,,,,,,,,,,,,
2022,1,Chubut,,88.05274093835774,,,,,,,,,,,,,,,,
2022,1,Córdoba,,85.75745356313551,,,,,,,,,,,,,,,,
2022,1,Corrientes,,47.644635141502334,,,,,,,,,,,,,,,,
2022,1,Entre Ríos,,63.70090347123158,,,,,,,,,,,,,,,,
2022,1,Formosa,,34.955686995751336,,,,,,,,,,,,,,,,
2022,1,Jujuy,,58.06462866426784,,,,,,,,,,,,,,,,
2022,1,La Pampa,,91.66332531408715,,,,,,,,,,,,,,,,
2022,1,La Rioja,,78.77459866564503,,,,,,,,,,,,,,,,
2022,1,Mendoza,,48.73524093558345,,,,,,,,,,,,,,,,
2022,1,Misiones,,49.04334199772953,,,,,,,,,,,,,,,,
2022,1,Neuquén,,74.17305509992715,,,,,,,,,,,,,,,,
2022,1,Río Negro,,67.03640754987029,,,,,,,,,,,,,,,,
2022,1,Salta,,56.10759340849759,,,,,,,,,,,,,,,,
2022,1,San Juan,,43.54598160933163,,,,,,,,,,,,,,,,
2022,1,San Luis,,80.72423060601774,,,,,,,,,,,,,,,,
2022,1,Santa Cruz,,43.33842311053054,,,,,,,,,,,,,,,,
2022,1,Santa Fe,,77.30458474758402,,,,,,,,,,,,,,,,
2022,1,Santiago Del Estero,,47.17273839324049,,,,,,,,,,,,,,,,
2022,1,Tierra Del Fuego,,98.29055038672794,,,,,,,,,,,,,,,,
2022,1,Tucumán,,57.39003227231194,,,,,,,,,,,,,,,,
2021,4,Buenos Aires,,75.66410602338475,,,,,,,,,,,,,,,,
2021,4,Capital Federal,,111.27002612891737,,,,,,,,,,,,,,,,
2021,4,Catamarca,,55.2526999859741,,,,,,,,,,,,,,,,
2021,4,Chaco,,44.04856389025934,,,,,,,,,,,,,,,,
2021,4,Chubut,,82.57340063871433,,,,,,,,,,,,,,,,
2021,4,Córdoba,,84.50941853046088,,,,,,,,,,,,,,,,
2021,4,Corrientes,,45.51016102946347,,,,,,,,,,,,,,,,
2021,4,Entre Ríos,,63.155361436165784,,,,,,,,,,,,,,,,
2021,4,Formosa,,34.4545746388443,,,,,,,,,,,,,,,,
2021,4,Jujuy,,56.921070514870486,,,,,,,,,,,,,,,,
2021,4,La Pampa,,89.56734270241313,,,,,,,,,,,,,,,,
2021,4,La Rioja,,77.9234900964576,,,,,,,,,,,,,,,,
2021,4,Mendoza,,47.505317090317746,,,,,,,,,,,,,,,,
2021,4,Misiones,,49.06462073058497,,,,,,,,,,,,,,,,
2021,4,Neuquén,,73.30016254020012,,,,,,,,,,,,,,,,
2021,4,Río Negro,,65.69489961160652,,,,,,,,,,,,,,,,
2021,4,Salta,,56.81442605762217,,,,,,,,,,,,,,,,
2021,4,San Juan,,39.588851864871685,,,,,,,,,,,,,,,,
2021,4,San Luis,,80.29578283135379,,,,,,,,,,,,,,,,
2021,4,Santa Cruz,,43.05121466117346,,,,,,,,,,,,,,,,
2021,4,Santa Fe,,77.08920179439227,,,,,,,,,,,,,,,,
2021,4,Santiago Del Estero,,47.0459491943867,,,,,,,,,,,,,,,,
2021,4,Tierra Del Fuego,,98.40061644865433,,,,,,,,,,,,,,,,
2021,4,Tucumán,,55.92599102424391,,,,,,,,,,,,,,,,
2021,3,Buenos Aires,,71.68218940101933,,,,,,,,,,,,,,,,
2021,3,Capital Federal,,111.27105514250894,,,,,,,,,,,,,,,,
2021,3,Catamarca,,52.709793486001274,,,,,,,,,,,,,,,,
2021,3,Chaco,,42.96241007967663,,,,,,,,,,,,,,,,
2021,3,Chubut,,80.70973847657562,,,,,,,,,,,,,,,,
2021,3,Córdoba,,81.2845665540848,,,,,,,,,,,,,,,,
2021,3,Corrientes,,44.90088312664412,,,,,,,,,,,,,,,,
2021,3,Entre Ríos,,62.17940145385769,,,,,,,,,,,,,,,,
2021,3,Formosa,,33.962033540684324,,,,,,,,,,,,,,,,
2021,3,Jujuy,,55.6892647441935,,,,,,,,,,,,,,,,
2021,3,La Pampa,,84.27996309653611,,,,,,,,,,,,,,,,
2021,3,La Rioja,,77.26016061386845,,,,,,,,,,,,,,,,
2021,3,Mendoza,,45.54828468056102,,,,,,,,,,,,,,,,
2021,3,Misiones,,45.57065365808786,,,,,,,,,,,,,,,,
2021,3,Neuquén,,69.70653344501615,,,,,,,,,,,,,,,,
2021,3,Río Negro,,61.967213114754095,,,,,,,,,,,,,,,,
2021,3,Salta,,55.964278059584196,,,,,,,,,,,,,,,,
2021,3,San Juan,,39.4554480019856,,,,,,,,,,,,,,,,
2021,3,San Luis,,79.87043349212911,,,,,,,,,,,,,,,,
2021,3,Santa Cruz,,43.74732028012005,,,,,,,,,,,,,,,,
2021,3,Santa Fe,,75.01704762728227,,,,,,,,,,,,,,,,
2021,3,Santiago Del Estero,,47.0,,,,,,,,,,,,,,,,
2021,3,Tierra Del Fuego,,94.95386825985027,,,,,,,,,,,,,,,,
2021,3,Tucumán,,54.63604486100796,,,,,,,,,,,,,,,,
2021,2,Buenos Aires,,70.00330336027972,,,,,,,,,,,,,,,,
2021,2,Capital Federal,,110.14440203212098,,,,,,,,,,,,,,,,
2021,2,Catamarca,,52.34030966263861,,,,,,,,,,,,,,,,
2021,2,Chaco,,43.32762729293539,,,,,,,,,,,,,,,,
2021,2,Chubut,,72.29410481936469,,,,,,,,,,,,,,,,
2021,2,Córdoba,,80.11518795931242,,,,,,,,,,,,,,,,
2021,2,Corrientes,,43.5411637336848,,,,,,,,,,,,,,,,
2021,2,Entre Ríos,,61.660264464787886,,,,,,,,,,,,,,,,
2021,2,Formosa,,33.22548419322613,,,,,,,,,,,,,,,,
2021,2,Jujuy,,56.182157011467694,,,,,,,,,,,,,,,,
2021,2,La Pampa,,82.08000672325404,,,,,,,,,,,,,,,,
2021,2,La Rioja,,76.9786615851933,,,,,,,,,,,,,,,,
2021,2,Mendoza,,40.97324182617088,,,,,,,,,,,,,,,,
2021,2,Misiones,,45.0128113119994,,,,,,,,,,,,,,,,
2021,2,Neuquén,,69.14021084638621,,,,,,,,,,,,,,,,
2021,2,Río Negro,,61.94204057417748,,,,,,,,,,,,,,,,
2021,2,Salta,,54.930090174788894,,,,,,,,,,,,,,,,
2021,2,San Juan,,39.28402570062062,,,,,,,,,,,,,,,,
2021,2,San Luis,,83.47810720063075,,,,,,,,,,,,,,,,
2021,2,Santa Cruz,,44.01491665543425,,,,,,,,,,,,,,,,
2021,2,Santa Fe,,75.06878626293008,,,,,,,,,,,,,,,,
2021,2,Santiago Del Estero,,46.557275364921054,,,,,,,,,,,,,,,,
2021,2,Tierra Del Fuego,,67.88580775229184,,,,,,,,,,,,,,,,
2021,2,Tucumán,,54.928196510348045,,,,,,,,,,,,,,,,
2021,1,Buenos Aires,,69.10524076185938,,,,,,,,,,,,,,,,
2021,1,Capital Federal,,108.4199392232935,,,,,,,,,,,,,,,,
2021,1,Catamarca,,48.899092927848244,,,,,,,,,,,,,,,,
2021,1,Chaco,,43.13649241708794,,,,,,,,,,,,,,,,
2021,1,Chubut,,68.9942808881567,,,,,,,,,,,,,,,,
2021,1,Córdoba,,78.59028062380018,,,,,,,,,,,,,,,,
2021,1,Corrientes,,42.664128438821415,,,,,,,,,,,,,,,,
2021,1,Entre Ríos,,60.439449728342346,,,,,,,,,,,,,,,,
2021,1,Formosa,,32.732955756327215,,,,,,,,,,,,,,,,
2021,1,Jujuy,,55.63244789620541,,,,,,,,,,,,,,,,
2021,1,La Pampa,,81.77676345752207,,,,,,,,,,,,,,,,
2021,1,La Rioja,,49.80693519079345,,,,,,,,,,,,,,,,
2021,1,Mendoza,,39.153661528996416,,,,,,,,,,,,,,,,
2021,1,Misiones,,43.172438905971845,,,,,,,,,,,,,,,,
2021,1,Neuquén,,66.84208942045272,,,,,,,,,,,,,,,,
2021,1,Río Negro,,60.87924030325769,,,,,,,,,,,,,,,,
2021,1,Salta,,53.93001926339093,,,,,,,,,,,,,,,,
2021,1,San Juan,,39.055194335357605,,,,,,,,,,,,,,,,
2021,1,San Luis,,81.23730177127507,,,,,,,,,,,,,,,,
2021,1,Santa Cruz,,41.64783103990742,,,,,,,,,,,,,,,,
2021,1,Santa Fe,,73.91656407026184,,,,,,,,,,,,,,,,
2021,1,Santiago Del Estero,,45.67308282365455,,,,,,,,,,,,,,,,
2021,1,Tierra Del Fuego,,77.34935609177366,,,,,,,,,,,,,,,,
2021,1,Tucumán,,54.81892254125389,,,,,,,,,,,,,,,,
2020,4,Buenos Aires,,68.97702220170737,,,,,,,,,,,,,,,,
2020,4,Capital Federal,,108.31107489043508,,,,,,,,,,,,,,,,
2020,4,Catamarca,,49.40688354549741,,,,,,,,,,,,,,,,
2020,4,Chaco,,43.030788649779105,,,,,,,,,,,,,,,,
2020,4,Chubut,,68.35189915825622,,,,,,,,,,,,,,,,
2020,4,Córdoba,,78.07960876338194,,,,,,,,,,,,,,,,
2020,4,Corrientes,,42.42828394694903,,,,,,,,,,,,,,,,
2020,4,Entre Ríos,,59.47430676097378,,,,,,,,,,,,,,,,
2020,4,Formosa,,32.487381907596735,,,,,,,,,,,,,,,,
2020,4,Jujuy,,53.45659123390888,,,,,,,,,,,,,,,,
2020,4,La Pampa,,81.76793248945148,,,,,,,,,,,,,,,,
2020,4,La Rioja,,50.11061211701148,,,,,,,,,,,,,,,,
2020,4,Mendoza,,38.62957896227819,,,,,,,,,,,,,,,,
2020,4,Misiones,,42.64411416119227,,,,,,,,,,,,,,,,
2020,4,Neuquén,,67.00234522048092,,,,,,,,,,,,,,,,
2020,4,Río Negro,,61.088615480454756,,,,,,,,,,,,,,,,
2020,4,Salta,,54.04275200147659,,,,,,,,,,,,,,,,
2020,4,San Juan,,36.32088215575813,,,,,,,,,,,,,,,,
2020,4,San Luis,,81.67947806105701,,,,,,,,,,,,,,,,
2020,4,Santa Cruz,,36.99957245908797,,,,,,,,,,,,,,,,
2020,4,Santa Fe,,73.58073807267776,,,,,,,,,,,,,,,,
2020,4,Santiago Del Estero,,43.749256620689934,,,,,,,,,,,,,,,,
2020,4,Tierra Del Fuego,,76.26583496977399,,,,,,,,,,,,,,,,
2020,4,Tucumán,,54.78340441369959,,,,,,,,,,,,,,,,
2020,3,Buenos Aires,,67.65618983090923,,,,,,,,,,,,,,,,
2020,3,Capital Federal,,107.6759011657323,,,,,,,,,,,,,,,,
2020,3,Catamarca,,47.15709898417198,,,,,,,,,,,,,,,,
2020,3,Chaco,,41.54192057806515,,,,,,,,,,,,,,,,
2020,3,Chubut,,68.34389815720037,,,,,,,,,,,,,,,,
2020,3,Córdoba,,75.22035723669207,,,,,,,,,,,,,,,,
2020,3,Corrientes,,41.750749470464434,,,,,,,,,,,,,,,,
2020,3,Entre Ríos,,58.1901640924315,,,,,,,,,,,,,,,,
2020,3,Formosa,,31.905623310186538,,,,,,,,,,,,,,,,
2020,3,Jujuy,,54.04441923820905,,,,,,,,,,,,,,,,
2020,3,La Pampa,,79.26447706670275,,,,,,,,,,,,,,,,
2020,3,La Rioja,,50.118113236302676,,,,,,,,,,,,,,,,
2020,3,Mendoza,,37.348633137232696,,,,,,,,,,,,,,,,
2020,3,Misiones,,41.60448628544863,,,,,,,,,,,,,,,,
2020,3,Neuquén,,65.24417025530218,,,,,,,,,,,,,,,,
2020,3,Río Negro,,57.052405915845014,,,,,,,,,,,,,,,,
2020,3,Salta,,52.31571212848803,,,,,,,,,,,,,,,,
2020,3,San Juan,,38.78995525412846,,,,,,,,,,,,,,,,
2020,3,San Luis,,79.96172209417188,,,,,,,,,,,,,,,,
2020,3,Santa Cruz,,35.95152890784452,,,,,,,,,,,,,,,,
2020,3,Santa Fe,,72.12060247348236,,,,,,,,,,,,,,,,
2020,3,Santiago Del Estero,,43.37593131691913,,,,,,,,,,,,,,,,
2020,3,Tierra Del Fuego,,76.80909583946696,,,,,,,,,,,,,,,,
2020,3,Tucumán,,53.2281495112899,,,,,,,,,,,,,,,,
2020,2,Buenos Aires,,65.2205801358229,,,,,,,,,,,,,,,,
2020,2,Capital Federal,,106.41480599073645,,,,,,,,,,,,,,,,
2020,2,Catamarca,,45.43181818181818,,,,,,,,,,,,,,,,
2020,2,Chaco,,39.83250279006581,,,,,,,,,,,,,,,,
2020,2,Chubut,,57.344613387235526,,,,,,,,,,,,,,,,
2020,2,Córdoba,,72.71358531242393,,,,,,,,,,,,,,,,
2020,2,Corrientes,,40.30476267979574,,,,,,,,,,,,,,,,
2020,2,Entre Ríos,,56.538654739709614,,,,,,,,,,,,,,,,
2020,2,Formosa,,31.1394362262631,,,,,,,,,,,,,,,,
2020,2,Jujuy,,47.887810227872784,,,,,,,,,,,,,,,,
2020,2,La Pampa,,76.10158288987562,,,,,,,,,,,,,,,,
2020,2,La Rioja,,49.83993501839552,,,,,,,,,,,,,,,,
2020,2,Mendoza,,36.25224342110005,,,,,,,,,,,,,,,,
2020,2,Misiones,,40.88779600969606,,,,,,,,,,,,,,,,
2020,2,Neuquén,,63.898469033764314,,,,,,,,,,,,,,,,
2020,2,Río Negro,,56.369335248791955,,,,,,,,,,,,,,,,
2020,2,Salta,,51.58158335340357,,,,,,,,,,,,,,,,
2020,2,San Juan,,35.09485776365026,,,,,,,,,,,,,,,,
